ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date,status,deprecated_at,deprecated_reason
NIST-ACVP,NIST Automated Cryptographic Validation Protocol (ACVP),Certification Schemes,Compliance Framework,assurance,3,all,Control access to the ACVP client so that only an administrator or other authorized user can send and receive ACVP messages to prevent probing for weaknesses.,"When an ACVP client is attached to a cryptographic module that is in use, access to ACVP MUST be controlled so that only an administrator or other authorized user can send and receive ACVP messages.",Section 19. Other Considerations,https://pages.nist.gov/ACVP/draft-fussell-acvp-spec.html,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
NIST-ACVP,NIST Automated Cryptographic Validation Protocol (ACVP),Certification Schemes,Compliance Framework,observability,2,all,"Implement client-side error handling that triggers an indication of the failed operation and a detailed error description, logging this to a local facility for traceability.",Errors detected by the client SHOULD trigger an indication of the operation that failed and a detailed error description. This information can be sent to the clients local logging facility to provide traceability of communication issues,Section 22. Error Messages,https://pages.nist.gov/ACVP/draft-fussell-acvp-spec.html,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
NIST-ACVP,NIST Automated Cryptographic Validation Protocol (ACVP),Certification Schemes,Compliance Framework,inventory,2,software,Maintain software identification (SWID) tags and Common Platform Enumeration (CPE) names for cryptographic modules to support dependency tracking and validation registration.,A Software identification (SWID) tag as described in ISO/IEC 19770-2:2015... A Common Platform Enumeration (CPE) formatted name according to Version 2.3 of the CPE Naming Specification,Section 12.13.3.1. Example Dependency Property Elements,https://pages.nist.gov/ACVP/draft-fussell-acvp-spec.html,medium,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,assurance,3,all,Conduct conformance testing for entropy source implementations within the framework of the Cryptographic Algorithm Validation Program (CAVP) and the Cryptographic Module Validation Program (CMVP).,Conformance testing for implementations of this Recommendation will be conducted within the framework of the Cryptographic Algorithm Validation Program (CAVP) and the Cryptographic Module Validation Program (CMVP).,"Conformance Testing, page ii",https://csrc.nist.gov/pubs/sp/800/90/b/final,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,assurance,2,all,"Assign responsibility for requirements out-of-scope for CAVP or CMVP validation to entities using, implementing, installing, or configuring applications that incorporate the Recommendation.","Some of these requirements may be out-of-scope for CAVP or CMVP validation testing, and thus are the responsibility of entities using, implementing, installing or configuring applications that incorporate this Recommendation.","Conformance Testing, page ii",https://csrc.nist.gov/pubs/sp/800/90/b/final,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,observability,3,all,"Implement a HealthTest interface that allows requests to the entropy source to conduct tests of its health, ensuring test execution is acceptable to FIPS 140 validation.",A HealthTest call is a request to the entropy source to conduct a test of its health. Note that it may not be necessary to include a separate HealthTest interface if the execution of the tests can be initiated in another manner that is acceptable to FIPS 140 [FIPS140] validation.,"Section 2.3.3, page 7",https://csrc.nist.gov/pubs/sp/800/90/b/final,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,assurance,3,all,"Provide an interface to obtain raw, digitized noise source data for validation testing or external health testing without harm to the entropy source, potentially restricted to test mode.",It is expected that an interface be available that allows noise source data to be obtained without harm to the entropy source. This interface is meant to provide test data to credit a noise source with an entropy estimate during validation or for external health testing. It is permitted that such an interface be available only in “test mode” and that it is disabled when the source is operational.,"Section 2.3.2, page 6",https://csrc.nist.gov/pubs/sp/800/90/b/final,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
NIST-SP-800-90B,SP 800-90B: Recommendation for the Entropy Sources Used for Random Bit Generation,Certification Schemes,Standard,governance,2,all,Utilize only vetted conditioning components (keyed or unkeyed) as specified in the Recommendation for entropy source design to ensure compliance with approved algorithms.,Both keyed and unkeyed algorithms have been vetted for conditioning. Section 3.1.5.1.1 provides a list of vetted conditioning components. Section 3.1.5.1.2 discusses the method for determining the entropy provided by a vetted conditioning component.,"Section 3.1.5.1, page 15",https://csrc.nist.gov/pubs/sp/800/90/b/final,medium,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
CC-2022-PART2,Common Criteria 2022 Part 2 — Security Functional Components (R1),Certification Schemes,Standard,lifecycle,2,keys,"Define and enforce a lifecycle for cryptographic keys covering generation, distribution, access, derivation, and destruction.",Cryptographic keys must be managed throughout their life cycle. This family is intended to support that lifecycle and consequently defines requirements for the following activities: — cryptographic key generation; — cryptographic key distribution; — cryptographic key access; — cryptographic key derivation; — timing and event of cryptographic key destruction.,"Section 10.2.1 Family behaviour, Page 51",https://www.commoncriteriaportal.org/files/ccfiles/CC2022PART2R1.pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
CC-2022-PART2,Common Criteria 2022 Part 2 — Security Functional Components (R1),Certification Schemes,Standard,lifecycle,2,keys,Specify the timing and events for cryptographic key destruction and the method used to destroy them.,"FCS_CKM.6.1 The TSF shall destroy [assignment: list of cryptographic keys (including keying material)] when [selection: no longer needed, [assignment: other circumstances for key or keying material destruction]]. FCS_CKM.6.2 The TSF shall destroy cryptographic keys and keying material specified by FCS_CKM.6.1 in accordance with a specified cryptographic key destruction method","Section 10.2.10 FCS_CKM.6, Page 54",https://www.commoncriteriaportal.org/files/ccfiles/CC2022PART2R1.pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
CC-2022-PART2,Common Criteria 2022 Part 2 — Security Functional Components (R1),Certification Schemes,Standard,assurance,2,keys,Ensure cryptographic key generation algorithms and key sizes meet assigned standards.,FCS_CKM.1.1 The TSF shall generate cryptographic keys in accordance with a specified cryptographic key generation algorithm [assignment: cryptographic key generation algorithm] and specified cryptographic key sizes [assignment: cryptographic key sizes] that meet the following: [assignment: list of standards].,"Section 10.2.5 FCS_CKM.1, Page 53",https://www.commoncriteriaportal.org/files/ccfiles/CC2022PART2R1.pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
CC-2022-PART2,Common Criteria 2022 Part 2 — Security Functional Components (R1),Certification Schemes,Standard,assurance,2,keys,Ensure cryptographic key distribution methods meet assigned standards.,FCS_CKM.2.1 The TSF shall distribute cryptographic keys in accordance with a specified cryptographic key distribution method [assignment: cryptographic key distribution method] that meets the following: [assignment: list of standards].,"Section 10.2.6 FCS_CKM.2, Page 53",https://www.commoncriteriaportal.org/files/ccfiles/CC2022PART2R1.pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
CC-2022-PART2,Common Criteria 2022 Part 2 — Security Functional Components (R1),Certification Schemes,Standard,assurance,2,keys,Ensure cryptographic key access methods meet assigned standards.,FCS_CKM.3.1 The TSF shall perform [assignment: type of cryptographic key access] in accordance with a specified cryptographic key access method [assignment: cryptographic key access method] that meets the following: [assignment: list of standards].,"Section 10.2.7 FCS_CKM.3, Page 53",https://www.commoncriteriaportal.org/files/ccfiles/CC2022PART2R1.pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
CC-2022-PART2,Common Criteria 2022 Part 2 — Security Functional Components (R1),Certification Schemes,Standard,assurance,2,keys,Ensure cryptographic key derivation algorithms and key sizes meet assigned standards.,FCS_CKM.5.1 The TSF shall derive cryptographic keys [assignment: key type] from [assignment: input parameters] in accordance with a specified key derivation algorithm [assignment: key derivation algorithm] and specified cryptographic key sizes [assignment: list of key sizes] that meet the following: [assignment: list of standards].,"Section 10.2.9 FCS_CKM.5, Page 54",https://www.commoncriteriaportal.org/files/ccfiles/CC2022PART2R1.pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
CC-2022-PART2,Common Criteria 2022 Part 2 — Security Functional Components (R1),Certification Schemes,Standard,assurance,2,software,Ensure cryptographic operations are performed using specified algorithms and key sizes that meet assigned standards.,FCS_COP.1.1 The TSF shall perform [assignment: list of cryptographic operations] in accordance with a specified cryptographic algorithm [assignment: cryptographic algorithm] and cryptographic key sizes [assignment: cryptographic key sizes] that meet the following: [assignment: list of standards].,"Section 10.3.5 FCS_COP.1, Page 55",https://www.commoncriteriaportal.org/files/ccfiles/CC2022PART2R1.pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
CC-2022-PART2,Common Criteria 2022 Part 2 — Security Functional Components (R1),Certification Schemes,Standard,assurance,2,software,Ensure the Random Bit Generator (RBG) is seeded with a minimum specified amount of min-entropy from a defined noise source.,"FCS_RBG.3.1 The TSF shall be able to seed the RBG using a [selection: choose one of: TSF software-based noise source, TSF hardware-based noise source][assignment: name of noise source] with a minimum of [assignment: number of bits] bits of min-entropy.","Section 10.4.8 FCS_RBG.3, Page 58",https://www.commoncriteriaportal.org/files/ccfiles/CC2022PART2R1.pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
CC-2022-PART2,Common Criteria 2022 Part 2 — Security Functional Components (R1),Certification Schemes,Standard,assurance,2,software,Ensure the combination of noise sources for RBG seeding results in a minimum specified amount of min-entropy as defined by standards.,"FCS_RBG.5.1 The TSF shall [assignment: combining operation] [selection: output from TSF noise source(s), input from TSF interface(s) for seeding)] to create the entropy input into the derivation function as defined in [assignment: list of standards], resulting in a minimum of [assignment: number of bits] bits of min-entropy.","Section 10.4.10 FCS_RBG.5, Page 58",https://www.commoncriteriaportal.org/files/ccfiles/CC2022PART2R1.pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
CC-2022-PART2,Common Criteria 2022 Part 2 — Security Functional Components (R1),Certification Schemes,Standard,observability,2,keys,"Audit the success and failure of cryptographic key management activities including generation, distribution, access, derivation, and destruction.","The following actions should be auditable if FAU_GEN Security audit data generation is included in the PP, PP-Module, functional package or ST: a) minimal: Success and failure of the activity; b) basic: The object attribute(s), and object value(s) excluding any sensitive information.","Section 10.2.4 Audit of FCS_CKM, Page 52",https://www.commoncriteriaportal.org/files/ccfiles/CC2022PART2R1.pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
CC-2022-PART2,Common Criteria 2022 Part 2 — Security Functional Components (R1),Certification Schemes,Standard,observability,2,software,"Audit the success and failure of cryptographic operations, including the type of operation and applicable modes.","The following actions should be auditable if FAU_GEN Security audit data generation is included in the PP, PP-Module, functional package or ST: a) minimal: Success and failure, and the type of cryptographic operation; b) basic: Any applicable cryptographic mode(s) of operation, subject attributes and object attributes.","Section 10.3.4 Audit of FCS_COP.1, Page 55",https://www.commoncriteriaportal.org/files/ccfiles/CC2022PART2R1.pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,governance,2,all,"Establish cross-functional collaboration across cybersecurity, engineering, legal, compliance, and vendor management teams to govern the CBOM/QBOM lifecycle.","Establish collaboration across cybersecurity, engineering, legal, compliance, and vendor management teams to ensure the CBOM/QBOM lifecycle is comprehensively governed.",Section 8.4.2.9,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,governance,2,all,Define roles and responsibilities and assign ownership for SBOM-related activities to key stakeholders.,Define SBOM-Related Assign Roles and Identify Key Stakeholders Responsibilities Ownership,Section 5.1 / Process and Practices,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",medium,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,governance,2,all,"Implement tiered vendor Post-Quantum Cryptography (PQC) contractual requirements, mandating documentation of cryptographic implementations.","Implement tiered vendor Post-Quantum Cryptography (PQC) contractual requirements. Service providers must document all cryptographic implementations (e.g., RSA data encryption, ECC certificate management)",Section 8.5.4,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,inventory,3,software,Maintain a complete internal SBOM at the 'complete' level to identify and share vulnerability updates with consumers on a mandatory basis.,"Concurrently, they should maintain an internal SBOM at the ""complete"" level to identify and share vulnerability updates specific to that software in detail with the consumer periodically on a mandatory basis.",Section 3.1,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,inventory,2,all,"Document baseline information for each component including name, version, supplier, license, origin, dependencies, vulnerabilities, and checksums.","Document baseline information about each component that should be tracked. This baseline component information includes: Component Name, Component Version, Component Description, Component Supplier, Component License, Component Origin, Component Dependencies, Vulnerabilities, Patch Status, Release Date, End-of-Life (EOL) Date, Criticality, Usage Restrictions, Checksums or Hashes",Section 4.1 Table 5,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,inventory,2,all,"Compile a comprehensive inventory of all critical components that make up the AI system, ensuring all dependencies are accounted for.",Maintain a Comprehensive Inventory: The first step in creating AIBOM is to compile a comprehensive inventory of all the critical components that make up AI system. It ensures that all components and their dependencies are thoroughly accounted for,Section 9.4.2.1,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,lifecycle,3,all,"Conduct scheduled reviews at least quarterly to verify the accuracy and completeness of the CBOM/QBOM, reflecting any additions or deprecations.","Ensure that any additions, modifications, or deprecations of components, configurations, or cryptographic dependencies are promptly reflected in the CBOM/QBOM. Conduct scheduled reviews, at least quarterly, to verify accuracy and completeness.",Section 8.4.2.8,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,lifecycle,3,all,Automate the generation of AIBOM as part of model development and deployment pipelines to ensure consistency and up-to-date records.,"Automate the AIBOM Generation: To improve efficiency, consider automating the AIBOM creation process as part of model development and deployment pipelines. Automation ensures consistency and helps keep AIBOM up to date with every iteration of your models.",Section 9.4.2.3,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,lifecycle,2,all,"Track model lineage by maintaining clear records of model versions, retraining activities, and modifications to ensure accountability.","Track Model Lineage: As models evolve, it’s essential to maintain clear records of their development. This includes tracking: Model Versions, Retraining Activities, Modifications and Enhancements",Section 9.4.2.6,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,observability,3,all,Integrate security tools into the software development pipeline to automatically analyze SBOM data and identify vulnerabilities during build and packaging phases.,"Suppliers should implement shift-left vulnerability scanning by integrating security tools into their software development pipeline. This involves automatically analyzing the SBOM data to identify vulnerabilities in the software components during the early stages of the SDLC, such as the build and packaging phases.",Section 6,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,observability,3,all,Utilize automation to support real-time audit compliance with security policies and vulnerability management procedures.,"Organizations may include this feature in their current vulnerability management procedures and audit compliance with security policies in real time. Both will depend heavily on automation, which calls for standard, machine-readable data formats.",Section 4.3,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,assurance,2,all,"Adopt a risk-based approach for quantum readiness assessment involving cryptographic validation testing, independent security assessments, and adversarial simulations.","To assess quantum readiness, organizations should adopt a risk-based approach involving cryptographic validation testing, independent security assessments, adversarial simulations, and continuous integration of threat intelligence related to quantum advancements.",Section 8.5.2,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,assurance,2,all,Require service providers to provide quarterly migration progress reports regarding Post-Quantum Cryptography implementation.,"Service providers must document all cryptographic implementations (e.g., RSA data encryption, ECC certificate management), provide quarterly migration progress reports",Section 8.5.4,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
IN-CERTIN-QBOM-Guidelines-2025,"India CERT-In Technical Guidelines on SBOM, QBOM, CBOM, AIBOM, and HBOM v2.0",Compliance Frameworks,Government Guidance,assurance,2,all,Include digital signatures for the model or AIBOM to ensure authenticity and integrity.,Digital signature for the model or AIBOM to ensure authenticity and integrity.,Section 9.3 Table,"https://www.cert-in.org.in/PDF/TechnicalGuidelines-on-SBOM,QBOM&CBOM,AIBOM_and_HBOM_ver2.0.pdf",high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
UK-CMORG-PQC-Guidance-2025,CMORG Guidance for Post-Quantum Cryptography (UK Financial Sector),Compliance Frameworks,Government Guidance,inventory,2,all,"Create a comprehensive inventory of all cryptographic assets, identifying usage across data-in-transit, at-rest, and in-use, including algorithm and key details.","Financial Institutions should create a comprehensive inventory of all cryptographic assets within their organisation. This involves identifying where cryptography (encryption, digital signature) is used across data-in-transit, data-at-rest, and data-in-use.","Section 5, Step 1: Cryptographic Inventory",https://www.cmorg.org.uk/sites/default/files/2025-06/CMORG%20-%20Guidance%20for%20Post-Quantum%20Cryptography%20-%20April%202025%20-%20TLP%20CLEAR%20(1).pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
UK-CMORG-PQC-Guidance-2025,CMORG Guidance for Post-Quantum Cryptography (UK Financial Sector),Compliance Frameworks,Government Guidance,inventory,2,all,"Capture metadata for cryptographic assets including ownership, usage, and lifecycle management to ensure a full picture of the cryptographic landscape.","The inventory should not only track cryptographic algorithm and keys, but also capture metadata like ownership, usage, and lifecycle management. By documenting both known assets and conducting detailed scans, institutions can ensure they have a full picture of their cryptographic landscape","Section 5, Step 1: Cryptographic Inventory",https://www.cmorg.org.uk/sites/default/files/2025-06/CMORG%20-%20Guidance%20for%20Post-Quantum%20Cryptography%20-%20April%202025%20-%20TLP%20CLEAR%20(1).pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
UK-CMORG-PQC-Guidance-2025,CMORG Guidance for Post-Quantum Cryptography (UK Financial Sector),Compliance Frameworks,Government Guidance,governance,2,all,"Conduct a risk assessment to evaluate the quantum vulnerability of each cryptographic asset, accounting for data longevity and migration timelines.","Next, a risk assessment should be conducted to evaluate the quantum vulnerability of each cryptographic asset. This process should account for variability in timelines across different algorithms... Factors to consider include the shelf life of encrypted data and the timeline for quantum computers becoming capable of breaking current cryptographic algorithms.","Section 5, Step 2: Risk Assessment",https://www.cmorg.org.uk/sites/default/files/2025-06/CMORG%20-%20Guidance%20for%20Post-Quantum%20Cryptography%20-%20April%202025%20-%20TLP%20CLEAR%20(1).pdf,high,mlx-community/Qwen3.8-27B-8bit,2026-09-11,active,,
